timestamp,value,rating
"Tue, 23 November",26.6,PM2.5 µg/m³ - Tốt
"Wed, 24 November",19.5,PM2.5 µg/m³ - Tốt
"Thu, 25 November",16.7,PM2.5 µg/m³ - Tốt
