timestamp,value,rating
"20 Nov, 1:00 AM",96,AQI US - Trung bình
"20 Nov, 2:00 AM",103,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"20 Nov, 3:00 AM",100,AQI US - Trung bình
"20 Nov, 4:00 AM",73,AQI US - Trung bình
"20 Nov, 5:00 AM",67,AQI US - Trung bình
"20 Nov, 6:00 AM",73,AQI US - Trung bình
"20 Nov, 7:00 AM",106,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"20 Nov, 8:00 AM",155,AQI US - Không lành mạnh
"20 Nov, 9:00 AM",160,AQI US - Không lành mạnh
"20 Nov, 10:00 AM",94,AQI US - Trung bình
"20 Nov, 11:00 AM",111,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"20 Nov, 12:00 PM",159,AQI US - Không lành mạnh
"20 Nov, 1:00 PM",161,AQI US - Không lành mạnh
"20 Nov, 2:00 PM",157,AQI US - Không lành mạnh
"20 Nov, 3:00 PM",157,AQI US - Không lành mạnh
"20 Nov, 4:00 PM",67,AQI US - Trung bình
"20 Nov, 5:00 PM",77,AQI US - Trung bình
"20 Nov, 6:00 PM",91,AQI US - Trung bình
"20 Nov, 7:00 PM",96,AQI US - Trung bình
"20 Nov, 8:00 PM",82,AQI US - Trung bình
"20 Nov, 9:00 PM",83,AQI US - Trung bình
"20 Nov, 10:00 PM",86,AQI US - Trung bình
"20 Nov, 11:00 PM",77,AQI US - Trung bình
"21 Nov, 12:00 AM",85,AQI US - Trung bình
"21 Nov, 1:00 AM",105,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 2:00 AM",88,AQI US - Trung bình
"21 Nov, 3:00 AM",115,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 4:00 AM",142,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 5:00 AM",153,AQI US - Không lành mạnh
"21 Nov, 8:00 AM",170,AQI US - Không lành mạnh
"21 Nov, 9:00 AM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 10:00 AM",88,AQI US - Trung bình
"21 Nov, 11:00 AM",82,AQI US - Trung bình
"21 Nov, 12:00 PM",86,AQI US - Trung bình
"21 Nov, 1:00 PM",70,AQI US - Trung bình
"21 Nov, 2:00 PM",74,AQI US - Trung bình
"21 Nov, 3:00 PM",61,AQI US - Trung bình
"21 Nov, 4:00 PM",59,AQI US - Trung bình
"21 Nov, 5:00 PM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 6:00 PM",61,AQI US - Trung bình
"21 Nov, 7:00 PM",59,AQI US - Trung bình
"21 Nov, 8:00 PM",61,AQI US - Trung bình
"21 Nov, 9:00 PM",63,AQI US - Trung bình
"21 Nov, 10:00 PM",69,AQI US - Trung bình
"21 Nov, 11:00 PM",84,AQI US - Trung bình
