timestamp,value,rating
"18 Nov, 4:00 PM",10,PM2.5 µg/m³ - Tốt
"18 Nov, 5:00 PM",16,PM2.5 µg/m³ - Tốt
"18 Nov, 6:00 PM",25,PM2.5 µg/m³ - Tốt
"18 Nov, 7:00 PM",34,PM2.5 µg/m³ - Tốt
"18 Nov, 8:00 PM",38,PM2.5 µg/m³ - Tốt
"18 Nov, 9:00 PM",34,PM2.5 µg/m³ - Tốt
"18 Nov, 10:00 PM",21,PM2.5 µg/m³ - Tốt
"18 Nov, 11:00 PM",34,PM2.5 µg/m³ - Tốt
"19 Nov, 12:00 AM",113,PM2.5 µg/m³ - Không lành mạnh cho các nhóm nhạy cảm
"19 Nov, 1:00 AM",61,PM2.5 µg/m³ - Trung bình
"19 Nov, 2:00 AM",59,PM2.5 µg/m³ - Trung bình
"19 Nov, 3:00 AM",51,PM2.5 µg/m³ - Trung bình
"19 Nov, 4:00 AM",66,PM2.5 µg/m³ - Trung bình
"19 Nov, 5:00 AM",38,PM2.5 µg/m³ - Tốt
"19 Nov, 6:00 AM",38,PM2.5 µg/m³ - Tốt
"19 Nov, 7:00 AM",36,PM2.5 µg/m³ - Tốt
"19 Nov, 8:00 AM",44,PM2.5 µg/m³ - Tốt
"19 Nov, 9:00 AM",23,PM2.5 µg/m³ - Tốt
"19 Nov, 10:00 AM",17,PM2.5 µg/m³ - Tốt
"19 Nov, 11:00 AM",21,PM2.5 µg/m³ - Tốt
"19 Nov, 12:00 PM",25,PM2.5 µg/m³ - Tốt
"19 Nov, 1:00 PM",25,PM2.5 µg/m³ - Tốt
"19 Nov, 2:00 PM",40,PM2.5 µg/m³ - Tốt
"19 Nov, 3:00 PM",25,PM2.5 µg/m³ - Tốt
"19 Nov, 4:00 PM",27,PM2.5 µg/m³ - Tốt
"19 Nov, 5:00 PM",39,PM2.5 µg/m³ - Tốt
"19 Nov, 6:00 PM",34,PM2.5 µg/m³ - Tốt
"19 Nov, 7:00 PM",25,PM2.5 µg/m³ - Tốt
"19 Nov, 8:00 PM",17,PM2.5 µg/m³ - Tốt
"19 Nov, 9:00 PM",16,PM2.5 µg/m³ - Tốt
"19 Nov, 10:00 PM",28,PM2.5 µg/m³ - Tốt
"19 Nov, 11:00 PM",17,PM2.5 µg/m³ - Tốt
"20 Nov, 12:00 AM",20,PM2.5 µg/m³ - Tốt
"20 Nov, 1:00 AM",25,PM2.5 µg/m³ - Tốt
"20 Nov, 2:00 AM",12,PM2.5 µg/m³ - Tốt
"20 Nov, 3:00 AM",29,PM2.5 µg/m³ - Tốt
"20 Nov, 4:00 AM",29,PM2.5 µg/m³ - Tốt
"20 Nov, 5:00 AM",38,PM2.5 µg/m³ - Tốt
"20 Nov, 6:00 AM",41,PM2.5 µg/m³ - Tốt
"20 Nov, 7:00 AM",29,PM2.5 µg/m³ - Tốt
"20 Nov, 8:00 AM",35,PM2.5 µg/m³ - Tốt
"20 Nov, 9:00 AM",41,PM2.5 µg/m³ - Tốt
"20 Nov, 10:00 AM",82,PM2.5 µg/m³ - Trung bình
"20 Nov, 11:00 AM",57,PM2.5 µg/m³ - Trung bình
"20 Nov, 12:00 PM",61,PM2.5 µg/m³ - Trung bình
"20 Nov, 1:00 PM",61,PM2.5 µg/m³ - Trung bình
